onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
396.96	5	65	70	109	-1	1	0	0	0	0
403.28	5	66	71	146	1	0	0	1	0	0
409.87	5	67	72	107	-1	1	0	0	0	0
431.57	5	68	75	123	1	0	1	0	0	0
434.9	5	69	76	150	-1	0	0	1	0	0
443.06	5	70	78	102	1	1	0	0	0	0
447.39	5	71	79	127	1	0	1	0	0	0
451.21	5	72	80	148	-1	0	0	1	0	0
455.54	5	73	81	101	1	1	0	0	0	0
460.37	5	74	82	104	-1	1	0	0	0	0
469.97	5	75	83	143	-1	0	0	1	0	0
473.29	5	76	84	101	1	1	0	0	0	0
477.13	5	77	85	105	1	1	0	0	0	0
487.58	5	78	86	102	1	1	0	0	0	0
490.9	5	79	87	121	1	0	1	0	0	0
495.23	5	80	88	130	-1	0	1	0	0	0
499.56	5	81	89	128	1	0	1	0	0	0
503.89	5	82	90	149	-1	0	0	1	0	0
507.71	5	83	91	146	1	0	0	1	0	0
512.04	5	84	92	109	-1	1	0	0	0	0
517.37	5	85	93	147	1	0	0	1	0	0
525.05	5	86	94	167	0	0	0	0	1	0
528.89	5	87	95	164	0	0	0	0	1	0
534.22	5	88	96	161	0	0	0	0	1	0
538.54	5	89	97	162	0	0	0	0	1	0
542.36	5	90	98	61	0	0	0	0	0	1
546.69	5	91	99	61	0	0	0	0	0	1
553.05	5	92	100	61	0	0	0	0	0	1
558.35	5	93	101	61	0	0	0	0	0	1
564.69	5	94	102	61	0	0	0	0	0	1
600.54	5	95	103	167	0	0	0	0	1	0
604.37	5	96	104	168	0	0	0	0	1	0
609.7	5	97	105	165	0	0	0	0	1	0
614.02	5	98	106	170	0	0	0	0	1	0
617.85	5	99	107	101	1	1	0	0	0	0
622.18	5	100	108	107	-1	1	0	0	0	0
626	5	101	109	109	-1	1	0	0	0	0
634.01	5	102	110	102	1	1	0	0	0	0
644.67	5	103	112	150	-1	0	0	1	0	0
651.82	5	104	113	123	1	0	1	0	0	0
655.65	5	105	114	127	1	0	1	0	0	0
666.43	5	106	115	108	1	1	0	0	0	0
678.73	5	107	117	129	-1	0	1	0	0	0
685.1	5	108	118	102	1	1	0	0	0	0
688.94	5	109	119	121	1	0	1	0	0	0
693.27	5	110	120	110	-1	1	0	0	0	0
703.15	5	111	121	147	1	0	0	1	0	0
711.81	5	112	123	148	-1	0	0	1	0	0
723.41	5	113	124	147	1	0	0	1	0	0
727.23	5	114	125	104	-1	1	0	0	0	0
731.56	5	115	126	149	-1	0	0	1	0	0
737.92	5	116	127	103	1	1	0	0	0	0
742.26	5	117	128	130	-1	0	1	0	0	0
748.58	5	118	129	145	1	0	0	1	0	0
756.74	5	119	131	124	1	0	1	0	0	0
762.57	5	120	132	128	1	0	1	0	0	0
766.41	5	121	133	126	1	0	1	0	0	0
769.74	5	122	134	109	-1	1	0	0	0	0
775.07	5	123	135	143	-1	0	0	1	0	0
779.39	5	124	136	101	1	1	0	0	0	0
783.72	5	125	137	142	1	0	0	1	0	0
787.55	5	126	138	146	1	0	0	1	0	0
790.88	5	127	139	105	1	1	0	0	0	0
796.21	5	128	140	124	1	0	1	0	0	0
800.03	5	129	141	123	1	0	1	0	0	0
804.36	5	130	142	144	1	0	0	1	0	0
808.69	5	131	143	146	1	0	0	1	0	0
812.52	5	132	144	145	1	0	0	1	0	0
817.85	5	133	145	130	-1	0	1	0	0	0
825.07	5	134	146	128	1	0	1	0	0	0
832.31	5	135	147	166	0	0	0	0	1	0
836.14	5	136	148	163	0	0	0	0	1	0
841.47	5	137	149	169	0	0	0	0	1	0
845.79	5	138	150	164	0	0	0	0	1	0
849.62	5	139	151	61	0	0	0	0	0	1
854.96	5	140	152	61	0	0	0	0	0	1
859.25	5	141	153	61	0	0	0	0	0	1
865.54	5	142	154	61	0	0	0	0	0	1
869.89	5	143	155	61	0	0	0	0	0	1
