onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.070877	5	1	1	128	1	0	1	0	0	0
4.4296	5	2	2	149	-1	0	0	1	0	0
8.2562	5	3	3	146	1	0	0	1	0	0
12.585	5	4	4	142	1	0	0	1	0	0
24.852	5	5	5	101	1	1	0	0	0	0
29.181	5	6	6	109	-1	1	0	0	0	0
35.508	5	7	7	147	1	0	0	1	0	0
39.341	5	8	8	105	1	1	0	0	0	0
44.671	5	9	9	101	1	1	0	0	0	0
53.249	5	10	10	148	-1	0	0	1	0	0
57.581	5	11	11	130	-1	0	1	0	0	0
61.908	5	12	12	126	1	0	1	0	0	0
65.736	5	13	13	104	-1	1	0	0	0	0
71.566	5	14	14	102	1	1	0	0	0	0
75.401	5	15	15	130	-1	0	1	0	0	0
79.731	5	16	16	103	1	1	0	0	0	0
86.921	5	17	17	124	1	0	1	0	0	0
91.253	5	18	18	108	1	1	0	0	0	0
95.08	5	19	19	109	-1	1	0	0	0	0
105.74	5	20	21	145	1	0	0	1	0	0
109.07	5	21	22	129	-1	0	1	0	0	0
113.4	5	22	23	102	1	1	0	0	0	0
126.63	5	23	25	123	1	0	1	0	0	0
130.96	5	24	26	124	1	0	1	0	0	0
134.79	5	25	27	110	-1	1	0	0	0	0
139.12	5	26	28	146	1	0	0	1	0	0
145.44	5	27	29	107	-1	1	0	0	0	0
153.13	5	28	31	150	-1	0	0	1	0	0
156.95	5	29	32	123	1	0	1	0	0	0
164.81	5	30	33	144	1	0	0	1	0	0
173	5	31	34	145	1	0	0	1	0	0
179.33	5	32	35	127	1	0	1	0	0	0
184.16	5	33	36	143	-1	0	0	1	0	0
192.15	5	34	37	147	1	0	0	1	0	0
200.31	5	35	39	121	1	0	1	0	0	0
208.99	5	36	40	128	1	0	1	0	0	0
213.32	5	37	41	161	0	0	0	0	1	0
217.15	5	38	42	169	0	0	0	0	1	0
222.48	5	39	43	168	0	0	0	0	1	0
226.8	5	40	44	165	0	0	0	0	1	0
230.63	5	41	45	61	0	0	0	0	0	1
235.97	5	42	46	61	0	0	0	0	0	1
240.36	5	43	47	61	0	0	0	0	0	1
246.72	5	44	48	61	0	0	0	0	0	1
251.09	5	45	49	61	0	0	0	0	0	1
289.74	5	46	50	170	0	0	0	0	1	0
293.59	5	47	51	162	0	0	0	0	1	0
298.91	5	48	52	166	0	0	0	0	1	0
303.23	5	49	53	163	0	0	0	0	1	0
307.06	5	50	54	108	1	1	0	0	0	0
311.39	5	51	55	124	1	0	1	0	0	0
315.22	5	52	56	129	-1	0	1	0	0	0
319.55	5	53	57	110	-1	1	0	0	0	0
325.39	5	54	58	147	1	0	0	1	0	0
331.73	5	55	59	145	1	0	0	1	0	0
339.91	5	56	60	130	-1	0	1	0	0	0
343.73	5	57	61	124	1	0	1	0	0	0
352.84	5	58	62	103	1	1	0	0	0	0
356.16	5	59	63	126	1	0	1	0	0	0
364.16	5	60	64	145	1	0	0	1	0	0
371.32	5	61	66	128	1	0	1	0	0	0
375.65	5	62	67	142	1	0	0	1	0	0
381.98	5	63	68	123	1	0	1	0	0	0
386.31	5	64	69	144	1	0	0	1	0	0
391.14	5	65	70	109	-1	1	0	0	0	0
397.46	5	66	71	146	1	0	0	1	0	0
404.88	5	67	72	107	-1	1	0	0	0	0
422.67	5	68	75	123	1	0	1	0	0	0
425.99	5	69	76	150	-1	0	0	1	0	0
434.15	5	70	78	102	1	1	0	0	0	0
438.48	5	71	79	127	1	0	1	0	0	0
442.31	5	72	80	148	-1	0	0	1	0	0
446.64	5	73	81	101	1	1	0	0	0	0
451.47	5	74	82	104	-1	1	0	0	0	0
461.43	5	75	83	143	-1	0	0	1	0	0
464.76	5	76	84	101	1	1	0	0	0	0
468.59	5	77	85	105	1	1	0	0	0	0
477.23	5	78	86	102	1	1	0	0	0	0
480.56	5	79	87	121	1	0	1	0	0	0
484.89	5	80	88	130	-1	0	1	0	0	0
489.22	5	81	89	128	1	0	1	0	0	0
493.54	5	82	90	149	-1	0	0	1	0	0
497.37	5	83	91	146	1	0	0	1	0	0
501.7	5	84	92	109	-1	1	0	0	0	0
507.03	5	85	93	147	1	0	0	1	0	0
514.36	5	86	94	167	0	0	0	0	1	0
518.19	5	87	95	164	0	0	0	0	1	0
523.52	5	88	96	161	0	0	0	0	1	0
527.84	5	89	97	162	0	0	0	0	1	0
531.67	5	90	98	61	0	0	0	0	0	1
535.98	5	91	99	61	0	0	0	0	0	1
542.29	5	92	100	61	0	0	0	0	0	1
547.59	5	93	101	61	0	0	0	0	0	1
553.98	5	94	102	61	0	0	0	0	0	1
588.67	5	95	103	167	0	0	0	0	1	0
592.5	5	96	104	168	0	0	0	0	1	0
597.83	5	97	105	165	0	0	0	0	1	0
602.15	5	98	106	170	0	0	0	0	1	0
605.98	5	99	107	101	1	1	0	0	0	0
610.31	5	100	108	107	-1	1	0	0	0	0
614.14	5	101	109	109	-1	1	0	0	0	0
622.94	5	102	110	102	1	1	0	0	0	0
633.6	5	103	112	150	-1	0	0	1	0	0
641.63	5	104	113	123	1	0	1	0	0	0
645.45	5	105	114	127	1	0	1	0	0	0
653.56	5	106	115	108	1	1	0	0	0	0
667.1	5	107	117	129	-1	0	1	0	0	0
676.42	5	108	118	102	1	1	0	0	0	0
680.25	5	109	119	121	1	0	1	0	0	0
684.58	5	110	120	110	-1	1	0	0	0	0
694.88	5	111	121	147	1	0	0	1	0	0
703.54	5	112	123	148	-1	0	0	1	0	0
712.17	5	113	124	147	1	0	0	1	0	0
716	5	114	125	104	-1	1	0	0	0	0
720.33	5	115	126	149	-1	0	0	1	0	0
726.59	5	116	127	103	1	1	0	0	0	0
730.92	5	117	128	130	-1	0	1	0	0	0
737.25	5	118	129	145	1	0	0	1	0	0
745.41	5	119	131	124	1	0	1	0	0	0
751.24	5	120	132	128	1	0	1	0	0	0
