onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.081575	5	1	1	130	1	0	1	0	0	0
4.4399	5	2	2	149	-1	0	0	1	0	0
8.2655	5	3	3	146	1	0	0	1	0	0
12.595	5	4	4	142	1	0	0	1	0	0
24.197	5	5	5	102	1	1	0	0	0	0
28.527	5	6	6	110	-1	1	0	0	0	0
34.854	5	7	7	147	1	0	0	1	0	0
38.687	5	8	8	106	1	1	0	0	0	0
44.017	5	9	9	102	1	1	0	0	0	0
54.749	5	10	10	148	-1	0	0	1	0	0
59.082	5	11	11	122	-1	0	1	0	0	0
63.408	5	12	12	128	1	0	1	0	0	0
67.236	5	13	13	105	-1	1	0	0	0	0
73.066	5	14	14	103	1	1	0	0	0	0
76.901	5	15	15	122	-1	0	1	0	0	0
81.231	5	16	16	104	1	1	0	0	0	0
93.262	5	17	17	126	1	0	1	0	0	0
97.593	5	18	18	109	1	1	0	0	0	0
101.42	5	19	19	110	-1	1	0	0	0	0
112.08	5	20	21	145	1	0	0	1	0	0
115.41	5	21	22	121	-1	0	1	0	0	0
119.74	5	22	23	103	1	1	0	0	0	0
134.26	5	23	25	125	1	0	1	0	0	0
138.59	5	24	26	126	1	0	1	0	0	0
142.42	5	25	27	101	-1	1	0	0	0	0
146.75	5	26	28	146	1	0	0	1	0	0
153.08	5	27	29	108	-1	1	0	0	0	0
156.41	5	28	30	124	-1	0	1	0	0	0
167.74	5	29	31	150	-1	0	0	1	0	0
171.57	5	30	32	125	1	0	1	0	0	0
180.22	5	31	33	144	1	0	0	1	0	0
189.62	5	32	34	145	1	0	0	1	0	0
195.95	5	33	35	129	1	0	1	0	0	0
200.78	5	34	36	143	-1	0	0	1	0	0
211.87	5	35	37	147	1	0	0	1	0	0
220.03	5	36	39	123	1	0	1	0	0	0
231.06	5	37	40	130	1	0	1	0	0	0
235.4	5	38	41	161	0	0	0	0	1	0
239.22	5	39	42	169	0	0	0	0	1	0
244.55	5	40	43	168	0	0	0	0	1	0
248.88	5	41	44	165	0	0	0	0	1	0
252.7	5	42	45	61	0	0	0	0	0	1
258.04	5	43	46	61	0	0	0	0	0	1
262.4	5	44	47	61	0	0	0	0	0	1
268.78	5	45	48	61	0	0	0	0	0	1
273.12	5	46	49	61	0	0	0	0	0	1
311.89	5	47	50	170	0	0	0	0	1	0
315.72	5	48	51	162	0	0	0	0	1	0
321.05	5	49	52	166	0	0	0	0	1	0
325.37	5	50	53	163	0	0	0	0	1	0
329.2	5	51	54	109	1	1	0	0	0	0
333.53	5	52	55	126	1	0	1	0	0	0
337.35	5	53	56	121	-1	0	1	0	0	0
341.68	5	54	57	101	-1	1	0	0	0	0
347.51	5	55	58	147	1	0	0	1	0	0
