onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
420.22	5	61	66	128	1	0	1	0	0	0
424.55	5	62	67	142	1	0	0	1	0	0
430.88	5	63	68	123	1	0	1	0	0	0
435.21	5	64	69	144	1	0	0	1	0	0
440.04	5	65	70	109	-1	1	0	0	0	0
446.36	5	66	71	146	1	0	0	1	0	0
456.76	5	67	72	107	-1	1	0	0	0	0
470.62	5	68	74	122	-1	0	1	0	0	0
475.45	5	69	75	123	1	0	1	0	0	0
486.93	5	70	78	102	1	1	0	0	0	0
491.26	5	71	79	127	1	0	1	0	0	0
495.09	5	72	80	148	-1	0	0	1	0	0
499.42	5	73	81	101	1	1	0	0	0	0
504.25	5	74	82	104	-1	1	0	0	0	0
516.63	5	75	83	143	-1	0	0	1	0	0
519.96	5	76	84	101	1	1	0	0	0	0
523.79	5	77	85	105	1	1	0	0	0	0
535	5	78	86	102	1	1	0	0	0	0
538.34	5	79	87	121	1	0	1	0	0	0
542.67	5	80	88	130	-1	0	1	0	0	0
547	5	81	89	128	1	0	1	0	0	0
551.33	5	82	90	149	-1	0	0	1	0	0
555.16	5	83	91	146	1	0	0	1	0	0
559.49	5	84	92	109	-1	1	0	0	0	0
564.81	5	85	93	147	1	0	0	1	0	0
572.48	5	86	94	167	0	0	0	0	1	0
576.31	5	87	95	164	0	0	0	0	1	0
581.64	5	88	96	161	0	0	0	0	1	0
585.98	5	89	97	162	0	0	0	0	1	0
589.81	5	90	98	61	0	0	0	0	0	1
594.1	5	91	99	61	0	0	0	0	0	1
600.42	5	92	100	61	0	0	0	0	0	1
605.76	5	93	101	61	0	0	0	0	0	1
612.08	5	94	102	61	0	0	0	0	0	1
648.2	5	95	103	167	0	0	0	0	1	0
652.03	5	96	104	168	0	0	0	0	1	0
657.36	5	97	105	165	0	0	0	0	1	0
661.7	5	98	106	170	0	0	0	0	1	0
665.52	5	99	107	101	1	1	0	0	0	0
669.85	5	100	108	107	-1	1	0	0	0	0
673.68	5	101	109	109	-1	1	0	0	0	0
684.81	5	102	110	102	1	1	0	0	0	0
699.79	5	103	113	123	1	0	1	0	0	0
703.62	5	104	114	127	1	0	1	0	0	0
713.49	5	105	115	108	1	1	0	0	0	0
727.87	5	106	117	129	-1	0	1	0	0	0
740.36	5	107	118	102	1	1	0	0	0	0
744.19	5	108	119	121	1	0	1	0	0	0
748.52	5	109	120	110	-1	1	0	0	0	0
759.05	5	110	121	147	1	0	0	1	0	0
767.71	5	111	123	148	-1	0	0	1	0	0
777.7	5	112	124	147	1	0	0	1	0	0
781.53	5	113	125	104	-1	1	0	0	0	0
785.86	5	114	126	149	-1	0	0	1	0	0
797.04	5	115	127	103	1	1	0	0	0	0
801.37	5	116	128	130	-1	0	1	0	0	0
807.7	5	117	129	145	1	0	0	1	0	0
812.03	5	118	130	122	-1	0	1	0	0	0
815.86	5	119	131	124	1	0	1	0	0	0
821.69	5	120	132	128	1	0	1	0	0	0
825.53	5	121	133	126	1	0	1	0	0	0
828.86	5	122	134	109	-1	1	0	0	0	0
834.19	5	123	135	143	-1	0	0	1	0	0
838.53	5	124	136	101	1	1	0	0	0	0
842.85	5	125	137	142	1	0	0	1	0	0
846.68	5	126	138	146	1	0	0	1	0	0
850.01	5	127	139	105	1	1	0	0	0	0
855.34	5	128	140	124	1	0	1	0	0	0
859.18	5	129	141	123	1	0	1	0	0	0
863.51	5	130	142	144	1	0	0	1	0	0
867.84	5	131	143	146	1	0	0	1	0	0
871.67	5	132	144	145	1	0	0	1	0	0
876.99	5	133	145	130	-1	0	1	0	0	0
886.67	5	134	146	128	1	0	1	0	0	0
894.16	5	135	147	166	0	0	0	0	1	0
897.99	5	136	148	163	0	0	0	0	1	0
903.32	5	137	149	169	0	0	0	0	1	0
907.66	5	138	150	164	0	0	0	0	1	0
911.49	5	139	151	61	0	0	0	0	0	1
916.83	5	140	152	61	0	0	0	0	0	1
921.17	5	141	153	61	0	0	0	0	0	1
927.51	5	142	154	61	0	0	0	0	0	1
931.88	5	143	155	61	0	0	0	0	0	1
