onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
487.04	5	83	89	122	1	0	1	0	0	0
491.37	5	84	90	149	-1	0	0	1	0	0
495.19	5	85	91	146	1	0	0	1	0	0
499.52	5	86	92	101	-1	1	0	0	0	0
504.85	5	87	93	147	1	0	0	1	0	0
511.29	5	88	94	167	0	0	0	0	1	0
515.12	5	89	95	164	0	0	0	0	1	0
520.45	5	90	96	161	0	0	0	0	1	0
524.77	5	91	97	162	0	0	0	0	1	0
528.6	5	92	98	61	0	0	0	0	0	1
532.89	5	93	99	61	0	0	0	0	0	1
539.23	5	94	100	61	0	0	0	0	0	1
544.53	5	95	101	61	0	0	0	0	0	1
550.87	5	96	102	61	0	0	0	0	0	1
588	5	97	103	167	0	0	0	0	1	0
591.83	5	98	104	168	0	0	0	0	1	0
597.16	5	99	105	165	0	0	0	0	1	0
601.48	5	100	106	170	0	0	0	0	1	0
605.31	5	101	107	106	1	1	0	0	0	0
609.64	5	102	108	107	-1	1	0	0	0	0
613.47	5	103	109	101	-1	1	0	0	0	0
622.26	5	104	110	108	1	1	0	0	0	0
632.91	5	105	112	150	-1	0	0	1	0	0
640.94	5	106	113	124	1	0	1	0	0	0
644.77	5	107	114	130	1	0	1	0	0	0
651.93	5	108	115	110	-1	1	0	0	0	0
658.89	5	109	116	141	-1	0	0	1	0	0
664.22	5	110	117	123	-1	0	1	0	0	0
670.4	5	111	118	108	1	1	0	0	0	0
674.23	5	112	119	125	1	0	1	0	0	0
678.56	5	113	120	102	-1	1	0	0	0	0
688.19	5	114	121	147	1	0	0	1	0	0
696.85	5	115	123	148	-1	0	0	1	0	0
707.29	5	116	124	147	1	0	0	1	0	0
711.12	5	117	125	103	-1	1	0	0	0	0
715.45	5	118	126	149	-1	0	0	1	0	0
725.66	5	119	127	105	1	1	0	0	0	0
729.99	5	120	128	127	-1	0	1	0	0	0
736.31	5	121	129	145	1	0	0	1	0	0
744.47	5	122	131	129	1	0	1	0	0	0
750.3	5	123	132	122	1	0	1	0	0	0
754.14	5	124	133	121	1	0	1	0	0	0
757.47	5	125	134	101	-1	1	0	0	0	0
762.8	5	126	135	143	-1	0	0	1	0	0
767.12	5	127	136	106	1	1	0	0	0	0
771.45	5	128	137	142	1	0	0	1	0	0
775.28	5	129	138	146	1	0	0	1	0	0
778.61	5	130	139	104	1	1	0	0	0	0
783.94	5	131	140	129	1	0	1	0	0	0
787.76	5	132	141	124	1	0	1	0	0	0
792.09	5	133	142	144	1	0	0	1	0	0
796.42	5	134	143	146	1	0	0	1	0	0
800.25	5	135	144	145	1	0	0	1	0	0
805.58	5	136	145	127	-1	0	1	0	0	0
813.56	5	137	146	122	1	0	1	0	0	0
819.96	5	138	147	166	0	0	0	0	1	0
823.79	5	139	148	163	0	0	0	0	1	0
829.12	5	140	149	169	0	0	0	0	1	0
833.44	5	141	150	164	0	0	0	0	1	0
837.27	5	142	151	61	0	0	0	0	0	1
842.66	5	143	152	61	0	0	0	0	0	1
846.98	5	144	153	61	0	0	0	0	0	1
853.24	5	145	154	61	0	0	0	0	0	1
857.47	5	146	155	61	0	0	0	0	0	1
