onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
415.58	5	64	69	144	1	0	0	1	0	0
420.41	5	65	70	101	-1	1	0	0	0	0
426.73	5	66	71	146	1	0	0	1	0	0
434.1	5	67	72	107	-1	1	0	0	0	0
457.11	5	68	75	124	1	0	1	0	0	0
460.44	5	69	76	150	-1	0	0	1	0	0
468.6	5	70	78	108	1	1	0	0	0	0
472.93	5	71	79	130	1	0	1	0	0	0
476.75	5	72	80	148	-1	0	0	1	0	0
481.08	5	73	81	106	1	1	0	0	0	0
485.91	5	74	82	103	-1	1	0	0	0	0
495.56	5	75	83	143	-1	0	0	1	0	0
498.88	5	76	84	106	1	1	0	0	0	0
502.72	5	77	85	104	1	1	0	0	0	0
519.92	5	78	86	108	1	1	0	0	0	0
523.24	5	79	87	125	1	0	1	0	0	0
527.57	5	80	88	127	-1	0	1	0	0	0
531.9	5	81	89	122	1	0	1	0	0	0
536.22	5	82	90	149	-1	0	0	1	0	0
540.05	5	83	91	146	1	0	0	1	0	0
544.38	5	84	92	101	-1	1	0	0	0	0
549.71	5	85	93	147	1	0	0	1	0	0
556.56	5	86	94	167	0	0	0	0	1	0
560.39	5	87	95	164	0	0	0	0	1	0
565.72	5	88	96	161	0	0	0	0	1	0
570.05	5	89	97	162	0	0	0	0	1	0
573.87	5	90	98	61	0	0	0	0	0	1
578.25	5	91	99	61	0	0	0	0	0	1
584.51	5	92	100	61	0	0	0	0	0	1
589.87	5	93	101	61	0	0	0	0	0	1
596.21	5	94	102	61	0	0	0	0	0	1
631.07	5	95	103	167	0	0	0	0	1	0
634.9	5	96	104	168	0	0	0	0	1	0
640.23	5	97	105	165	0	0	0	0	1	0
644.55	5	98	106	170	0	0	0	0	1	0
648.38	5	99	107	106	1	1	0	0	0	0
652.71	5	100	108	107	-1	1	0	0	0	0
656.54	5	101	109	101	-1	1	0	0	0	0
665.51	5	102	110	108	1	1	0	0	0	0
676.16	5	103	112	150	-1	0	0	1	0	0
684.22	5	104	113	124	1	0	1	0	0	0
688.05	5	105	114	130	1	0	1	0	0	0
702.23	5	106	116	141	-1	0	0	1	0	0
707.56	5	107	117	123	-1	0	1	0	0	0
716.83	5	108	118	108	1	1	0	0	0	0
720.66	5	109	119	125	1	0	1	0	0	0
724.99	5	110	120	102	-1	1	0	0	0	0
736.61	5	111	121	147	1	0	0	1	0	0
745.27	5	112	123	148	-1	0	0	1	0	0
753.23	5	113	124	147	1	0	0	1	0	0
757.05	5	114	125	103	-1	1	0	0	0	0
761.38	5	115	126	149	-1	0	0	1	0	0
773.9	5	116	127	105	1	1	0	0	0	0
778.23	5	117	128	127	-1	0	1	0	0	0
784.56	5	118	129	145	1	0	0	1	0	0
792.72	5	119	131	129	1	0	1	0	0	0
798.55	5	120	132	122	1	0	1	0	0	0
802.38	5	121	133	121	1	0	1	0	0	0
805.71	5	122	134	101	-1	1	0	0	0	0
811.04	5	123	135	143	-1	0	0	1	0	0
815.36	5	124	136	106	1	1	0	0	0	0
819.69	5	125	137	142	1	0	0	1	0	0
823.52	5	126	138	146	1	0	0	1	0	0
826.85	5	127	139	104	1	1	0	0	0	0
832.18	5	128	140	129	1	0	1	0	0	0
836	5	129	141	124	1	0	1	0	0	0
840.33	5	130	142	144	1	0	0	1	0	0
844.66	5	131	143	146	1	0	0	1	0	0
848.49	5	132	144	145	1	0	0	1	0	0
853.82	5	133	145	127	-1	0	1	0	0	0
861.12	5	134	146	122	1	0	1	0	0	0
868.63	5	135	147	166	0	0	0	0	1	0
872.46	5	136	148	163	0	0	0	0	1	0
877.79	5	137	149	169	0	0	0	0	1	0
882.11	5	138	150	164	0	0	0	0	1	0
885.94	5	139	151	61	0	0	0	0	0	1
891.35	5	140	152	61	0	0	0	0	0	1
895.67	5	141	153	61	0	0	0	0	0	1
902.08	5	142	154	61	0	0	0	0	0	1
906.43	5	143	155	61	0	0	0	0	0	1
