onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
655.9	5	105	111	125	-1	0	1	0	0	0
662.22	5	106	112	150	-1	0	0	1	0	0
671.41	5	107	113	123	1	0	1	0	0	0
675.24	5	108	114	127	1	0	1	0	0	0
684.36	5	109	115	108	1	1	0	0	0	0
697.47	5	110	117	129	-1	0	1	0	0	0
705.31	5	111	118	102	1	1	0	0	0	0
709.15	5	112	119	121	1	0	1	0	0	0
713.48	5	113	120	110	-1	1	0	0	0	0
721.45	5	114	121	147	1	0	0	1	0	0
730.11	5	115	123	148	-1	0	0	1	0	0
738.81	5	116	124	147	1	0	0	1	0	0
742.64	5	117	125	104	-1	1	0	0	0	0
746.96	5	118	126	149	-1	0	0	1	0	0
753.87	5	119	127	103	1	1	0	0	0	0
758.21	5	120	128	130	-1	0	1	0	0	0
764.53	5	121	129	145	1	0	0	1	0	0
772.69	5	122	131	124	1	0	1	0	0	0
778.52	5	123	132	128	1	0	1	0	0	0
782.36	5	124	133	126	1	0	1	0	0	0
785.69	5	125	134	109	-1	1	0	0	0	0
791.02	5	126	135	143	-1	0	0	1	0	0
795.34	5	127	136	101	1	1	0	0	0	0
799.67	5	128	137	142	1	0	0	1	0	0
803.5	5	129	138	146	1	0	0	1	0	0
806.83	5	130	139	105	1	1	0	0	0	0
812.16	5	131	140	124	1	0	1	0	0	0
815.98	5	132	141	123	1	0	1	0	0	0
820.31	5	133	142	144	1	0	0	1	0	0
824.64	5	134	143	146	1	0	0	1	0	0
828.46	5	135	144	145	1	0	0	1	0	0
833.79	5	136	145	130	-1	0	1	0	0	0
845.03	5	137	146	128	1	0	1	0	0	0
851.84	5	138	147	166	0	0	0	0	1	0
855.67	5	139	148	163	0	0	0	0	1	0
861	5	140	149	169	0	0	0	0	1	0
865.32	5	141	150	164	0	0	0	0	1	0
869.15	5	142	151	61	0	0	0	0	0	1
874.44	5	143	152	61	0	0	0	0	0	1
878.75	5	144	153	61	0	0	0	0	0	1
885.16	5	145	154	61	0	0	0	0	0	1
889.49	5	146	155	61	0	0	0	0	0	1
