onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
342.16	5	54	56	123	-1	0	1	0	0	0
346.49	5	55	57	102	-1	1	0	0	0	0
352.32	5	56	58	147	1	0	0	1	0	0
358.66	5	57	59	145	1	0	0	1	0	0
365.99	5	58	60	127	-1	0	1	0	0	0
369.82	5	59	61	129	1	0	1	0	0	0
384.61	5	60	62	105	1	1	0	0	0	0
387.94	5	61	63	121	1	0	1	0	0	0
397.33	5	62	64	145	1	0	0	1	0	0
400.65	5	63	65	141	-1	0	0	1	0	0
404.48	5	64	66	122	1	0	1	0	0	0
408.81	5	65	67	142	1	0	0	1	0	0
415.14	5	66	68	124	1	0	1	0	0	0
419.47	5	67	69	144	1	0	0	1	0	0
424.3	5	68	70	101	-1	1	0	0	0	0
430.63	5	69	71	146	1	0	0	1	0	0
438.85	5	70	72	107	-1	1	0	0	0	0
447.77	5	71	73	109	-1	1	0	0	0	0
468.15	5	72	75	124	1	0	1	0	0	0
471.48	5	73	76	150	-1	0	0	1	0	0
479.64	5	74	78	108	1	1	0	0	0	0
483.97	5	75	79	130	1	0	1	0	0	0
487.79	5	76	80	148	-1	0	0	1	0	0
492.12	5	77	81	106	1	1	0	0	0	0
496.95	5	78	82	103	-1	1	0	0	0	0
509.6	5	79	83	143	-1	0	0	1	0	0
512.92	5	80	84	106	1	1	0	0	0	0
516.76	5	81	85	104	1	1	0	0	0	0
526.74	5	82	86	108	1	1	0	0	0	0
530.07	5	83	87	125	1	0	1	0	0	0
534.4	5	84	88	127	-1	0	1	0	0	0
538.73	5	85	89	122	1	0	1	0	0	0
543.05	5	86	90	149	-1	0	0	1	0	0
546.88	5	87	91	146	1	0	0	1	0	0
551.21	5	88	92	101	-1	1	0	0	0	0
556.54	5	89	93	147	1	0	0	1	0	0
563.49	5	90	94	167	0	0	0	0	1	0
567.32	5	91	95	164	0	0	0	0	1	0
572.65	5	92	96	161	0	0	0	0	1	0
576.97	5	93	97	162	0	0	0	0	1	0
580.8	5	94	98	61	0	0	0	0	0	1
585.17	5	95	99	61	0	0	0	0	0	1
591.55	5	96	100	61	0	0	0	0	0	1
596.92	5	97	101	61	0	0	0	0	0	1
603.3	5	98	102	61	0	0	0	0	0	1
639.27	5	99	103	167	0	0	0	0	1	0
643.1	5	100	104	168	0	0	0	0	1	0
648.43	5	101	105	165	0	0	0	0	1	0
652.75	5	102	106	170	0	0	0	0	1	0
656.58	5	103	107	106	1	1	0	0	0	0
660.91	5	104	108	107	-1	1	0	0	0	0
664.74	5	105	109	101	-1	1	0	0	0	0
673.59	5	106	110	108	1	1	0	0	0	0
684.25	5	107	112	150	-1	0	0	1	0	0
692.76	5	108	113	124	1	0	1	0	0	0
696.59	5	109	114	130	1	0	1	0	0	0
704.94	5	110	115	110	-1	1	0	0	0	0
712.67	5	111	116	141	-1	0	0	1	0	0
718	5	112	117	123	-1	0	1	0	0	0
725.1	5	113	118	108	1	1	0	0	0	0
728.93	5	114	119	125	1	0	1	0	0	0
733.26	5	115	120	102	-1	1	0	0	0	0
743.34	5	116	121	147	1	0	0	1	0	0
746.67	5	117	122	109	-1	1	0	0	0	0
752	5	118	123	148	-1	0	0	1	0	0
759.79	5	119	124	147	1	0	0	1	0	0
763.61	5	120	125	103	-1	1	0	0	0	0
767.94	5	121	126	149	-1	0	0	1	0	0
775.45	5	122	127	105	1	1	0	0	0	0
779.78	5	123	128	127	-1	0	1	0	0	0
786.11	5	124	129	145	1	0	0	1	0	0
794.27	5	125	131	129	1	0	1	0	0	0
800.1	5	126	132	122	1	0	1	0	0	0
803.93	5	127	133	121	1	0	1	0	0	0
807.26	5	128	134	101	-1	1	0	0	0	0
812.59	5	129	135	143	-1	0	0	1	0	0
816.92	5	130	136	106	1	1	0	0	0	0
821.24	5	131	137	142	1	0	0	1	0	0
825.07	5	132	138	146	1	0	0	1	0	0
828.4	5	133	139	104	1	1	0	0	0	0
833.74	5	134	140	129	1	0	1	0	0	0
837.57	5	135	141	124	1	0	1	0	0	0
841.9	5	136	142	144	1	0	0	1	0	0
846.23	5	137	143	146	1	0	0	1	0	0
850.06	5	138	144	145	1	0	0	1	0	0
855.38	5	139	145	127	-1	0	1	0	0	0
864.78	5	140	146	122	1	0	1	0	0	0
882.62	5	141	147	166	0	0	0	0	1	0
886.45	5	142	148	163	0	0	0	0	1	0
891.78	5	143	149	169	0	0	0	0	1	0
896.1	5	144	150	164	0	0	0	0	1	0
899.92	5	145	151	61	0	0	0	0	0	1
905.27	5	146	152	61	0	0	0	0	0	1
909.67	5	147	153	61	0	0	0	0	0	1
916	5	148	154	61	0	0	0	0	0	1
920.36	5	149	155	61	0	0	0	0	0	1
