onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.073471	5	1	1	130	1	0	1	0	0	0
4.4322	5	2	2	149	-1	0	0	1	0	0
8.2583	5	3	3	146	1	0	0	1	0	0
12.588	5	4	4	142	1	0	0	1	0	0
32.233	5	5	5	102	1	1	0	0	0	0
36.562	5	6	6	110	-1	1	0	0	0	0
42.888	5	7	7	147	1	0	0	1	0	0
46.721	5	8	8	106	1	1	0	0	0	0
52.051	5	9	9	102	1	1	0	0	0	0
61.176	5	10	10	148	-1	0	0	1	0	0
65.508	5	11	11	122	-1	0	1	0	0	0
69.835	5	12	12	128	1	0	1	0	0	0
73.662	5	13	13	105	-1	1	0	0	0	0
79.492	5	14	14	103	1	1	0	0	0	0
83.328	5	15	15	122	-1	0	1	0	0	0
87.657	5	16	16	104	1	1	0	0	0	0
96.323	5	17	17	126	1	0	1	0	0	0
100.66	5	18	18	109	1	1	0	0	0	0
104.48	5	19	19	110	-1	1	0	0	0	0
115.14	5	20	21	145	1	0	0	1	0	0
118.47	5	21	22	121	-1	0	1	0	0	0
122.8	5	22	23	103	1	1	0	0	0	0
142.58	5	23	25	125	1	0	1	0	0	0
146.91	5	24	26	126	1	0	1	0	0	0
150.74	5	25	27	101	-1	1	0	0	0	0
155.07	5	26	28	146	1	0	0	1	0	0
161.39	5	27	29	108	-1	1	0	0	0	0
169.06	5	28	31	150	-1	0	0	1	0	0
172.89	5	29	32	125	1	0	1	0	0	0
183.09	5	30	33	144	1	0	0	1	0	0
195.07	5	31	34	145	1	0	0	1	0	0
201.4	5	32	35	129	1	0	1	0	0	0
206.23	5	33	36	143	-1	0	0	1	0	0
217.07	5	34	37	147	1	0	0	1	0	0
225.23	5	35	39	123	1	0	1	0	0	0
233	5	36	40	130	1	0	1	0	0	0
237.33	5	37	41	161	0	0	0	0	1	0
241.16	5	38	42	169	0	0	0	0	1	0
246.49	5	39	43	168	0	0	0	0	1	0
250.81	5	40	44	165	0	0	0	0	1	0
254.64	5	41	45	61	0	0	0	0	0	1
260.01	5	42	46	61	0	0	0	0	0	1
264.37	5	43	47	61	0	0	0	0	0	1
270.73	5	44	48	61	0	0	0	0	0	1
275.04	5	45	49	61	0	0	0	0	0	1
312.6	5	46	50	170	0	0	0	0	1	0
316.43	5	47	51	162	0	0	0	0	1	0
321.76	5	48	52	166	0	0	0	0	1	0
326.08	5	49	53	163	0	0	0	0	1	0
329.91	5	50	54	109	1	1	0	0	0	0
334.24	5	51	55	126	1	0	1	0	0	0
338.06	5	52	56	121	-1	0	1	0	0	0
342.39	5	53	57	101	-1	1	0	0	0	0
348.22	5	54	58	147	1	0	0	1	0	0
354.55	5	55	59	145	1	0	0	1	0	0
362.64	5	56	60	122	-1	0	1	0	0	0
366.46	5	57	61	126	1	0	1	0	0	0
376.81	5	58	62	104	1	1	0	0	0	0
380.14	5	59	63	128	1	0	1	0	0	0
388.95	5	60	64	145	1	0	0	1	0	0
396.11	5	61	66	130	1	0	1	0	0	0
400.44	5	62	67	142	1	0	0	1	0	0
406.76	5	63	68	125	1	0	1	0	0	0
411.1	5	64	69	144	1	0	0	1	0	0
415.92	5	65	70	110	-1	1	0	0	0	0
422.25	5	66	71	146	1	0	0	1	0	0
429.41	5	67	72	108	-1	1	0	0	0	0
447.8	5	68	75	125	1	0	1	0	0	0
451.13	5	69	76	150	-1	0	0	1	0	0
459.29	5	70	78	103	1	1	0	0	0	0
463.62	5	71	79	129	1	0	1	0	0	0
467.44	5	72	80	148	-1	0	0	1	0	0
471.77	5	73	81	102	1	1	0	0	0	0
476.6	5	74	82	105	-1	1	0	0	0	0
485.9	5	75	83	143	-1	0	0	1	0	0
489.23	5	76	84	102	1	1	0	0	0	0
493.06	5	77	85	106	1	1	0	0	0	0
502.72	5	78	86	103	1	1	0	0	0	0
506.04	5	79	87	123	1	0	1	0	0	0
510.37	5	80	88	122	-1	0	1	0	0	0
514.7	5	81	89	130	1	0	1	0	0	0
519.02	5	82	90	149	-1	0	0	1	0	0
522.85	5	83	91	146	1	0	0	1	0	0
527.18	5	84	92	110	-1	1	0	0	0	0
532.51	5	85	93	147	1	0	0	1	0	0
539.64	5	86	94	167	0	0	0	0	1	0
543.48	5	87	95	164	0	0	0	0	1	0
548.81	5	88	96	161	0	0	0	0	1	0
553.13	5	89	97	162	0	0	0	0	1	0
556.95	5	90	98	61	0	0	0	0	0	1
561.3	5	91	99	61	0	0	0	0	0	1
567.71	5	92	100	61	0	0	0	0	0	1
573.02	5	93	101	61	0	0	0	0	0	1
579.38	5	94	102	61	0	0	0	0	0	1
616.03	5	95	103	167	0	0	0	0	1	0
619.85	5	96	104	168	0	0	0	0	1	0
625.19	5	97	105	165	0	0	0	0	1	0
629.51	5	98	106	170	0	0	0	0	1	0
633.33	5	99	107	102	1	1	0	0	0	0
637.66	5	100	108	108	-1	1	0	0	0	0
641.49	5	101	109	110	-1	1	0	0	0	0
649.14	5	102	110	103	1	1	0	0	0	0
659.79	5	103	112	150	-1	0	0	1	0	0
669.73	5	104	113	125	1	0	1	0	0	0
673.55	5	105	114	129	1	0	1	0	0	0
681.78	5	106	115	109	1	1	0	0	0	0
696.11	5	107	117	121	-1	0	1	0	0	0
703.97	5	108	118	103	1	1	0	0	0	0
707.81	5	109	119	123	1	0	1	0	0	0
712.14	5	110	120	101	-1	1	0	0	0	0
719.63	5	111	121	147	1	0	0	1	0	0
728.29	5	112	123	148	-1	0	0	1	0	0
735.91	5	113	124	147	1	0	0	1	0	0
739.74	5	114	125	105	-1	1	0	0	0	0
744.07	5	115	126	149	-1	0	0	1	0	0
753.98	5	116	127	104	1	1	0	0	0	0
758.31	5	117	128	122	-1	0	1	0	0	0
764.63	5	118	129	145	1	0	0	1	0	0
772.8	5	119	131	126	1	0	1	0	0	0
778.62	5	120	132	130	1	0	1	0	0	0
782.46	5	121	133	128	1	0	1	0	0	0
785.79	5	122	134	110	-1	1	0	0	0	0
791.12	5	123	135	143	-1	0	0	1	0	0
795.44	5	124	136	102	1	1	0	0	0	0
799.77	5	125	137	142	1	0	0	1	0	0
803.6	5	126	138	146	1	0	0	1	0	0
806.93	5	127	139	106	1	1	0	0	0	0
812.26	5	128	140	126	1	0	1	0	0	0
816.08	5	129	141	125	1	0	1	0	0	0
820.41	5	130	142	144	1	0	0	1	0	0
824.74	5	131	143	146	1	0	0	1	0	0
828.57	5	132	144	145	1	0	0	1	0	0
833.9	5	133	145	122	-1	0	1	0	0	0
841.85	5	134	146	130	1	0	1	0	0	0
849.36	5	135	147	166	0	0	0	0	1	0
853.19	5	136	148	163	0	0	0	0	1	0
858.52	5	137	149	169	0	0	0	0	1	0
862.84	5	138	150	164	0	0	0	0	1	0
866.66	5	139	151	61	0	0	0	0	0	1
872.09	5	140	152	61	0	0	0	0	0	1
876.38	5	141	153	61	0	0	0	0	0	1
882.72	5	142	154	61	0	0	0	0	0	1
887.02	5	143	155	61	0	0	0	0	0	1
