onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.080314	5	1	1	128	1	0	1	0	0	0
4.4308	5	2	2	149	-1	0	0	1	0	0
8.2572	5	3	3	146	1	0	0	1	0	0
12.587	5	4	4	142	1	0	0	1	0	0
32.43	5	5	5	101	1	1	0	0	0	0
36.759	5	6	6	109	-1	1	0	0	0	0
43.086	5	7	7	147	1	0	0	1	0	0
46.919	5	8	8	105	1	1	0	0	0	0
52.249	5	9	9	101	1	1	0	0	0	0
62.851	5	10	10	148	-1	0	0	1	0	0
67.182	5	11	11	130	-1	0	1	0	0	0
71.508	5	12	12	126	1	0	1	0	0	0
75.335	5	13	13	104	-1	1	0	0	0	0
81.165	5	14	14	102	1	1	0	0	0	0
84.984	5	15	15	130	-1	0	1	0	0	0
89.314	5	16	16	103	1	1	0	0	0	0
107.3	5	17	17	124	1	0	1	0	0	0
111.63	5	18	18	108	1	1	0	0	0	0
115.46	5	19	19	109	-1	1	0	0	0	0
126.14	5	20	21	145	1	0	0	1	0	0
129.46	5	21	22	129	-1	0	1	0	0	0
133.79	5	22	23	102	1	1	0	0	0	0
150.4	5	23	25	123	1	0	1	0	0	0
154.73	5	24	26	124	1	0	1	0	0	0
158.56	5	25	27	110	-1	1	0	0	0	0
162.89	5	26	28	146	1	0	0	1	0	0
169.22	5	27	29	107	-1	1	0	0	0	0
176.88	5	28	31	150	-1	0	0	1	0	0
180.71	5	29	32	123	1	0	1	0	0	0
193.93	5	30	33	144	1	0	0	1	0	0
207.04	5	31	34	145	1	0	0	1	0	0
213.37	5	32	35	127	1	0	1	0	0	0
218.2	5	33	36	143	-1	0	0	1	0	0
230.2	5	34	37	147	1	0	0	1	0	0
238.36	5	35	39	121	1	0	1	0	0	0
249.38	5	36	40	128	1	0	1	0	0	0
253.71	5	37	41	161	0	0	0	0	1	0
257.54	5	38	42	169	0	0	0	0	1	0
262.87	5	39	43	168	0	0	0	0	1	0
267.19	5	40	44	165	0	0	0	0	1	0
271.02	5	41	45	61	0	0	0	0	0	1
275.83	5	42	46	61	0	0	0	0	0	1
279.63	5	43	47	61	0	0	0	0	0	1
285.45	5	44	48	61	0	0	0	0	0	1
289.25	5	45	49	61	0	0	0	0	0	1
328.02	5	46	50	170	0	0	0	0	1	0
331.84	5	47	51	162	0	0	0	0	1	0
337.17	5	48	52	166	0	0	0	0	1	0
341.49	5	49	53	163	0	0	0	0	1	0
345.32	5	50	54	108	1	1	0	0	0	0
349.65	5	51	55	124	1	0	1	0	0	0
353.48	5	52	56	129	-1	0	1	0	0	0
357.81	5	53	57	110	-1	1	0	0	0	0
363.64	5	54	58	147	1	0	0	1	0	0
369.95	5	55	59	145	1	0	0	1	0	0
379.29	5	56	60	130	-1	0	1	0	0	0
383.12	5	57	61	124	1	0	1	0	0	0
395.29	5	58	62	103	1	1	0	0	0	0
398.62	5	59	63	126	1	0	1	0	0	0
412.77	5	60	64	145	1	0	0	1	0	0
419.93	5	61	66	128	1	0	1	0	0	0
424.26	5	62	67	142	1	0	0	1	0	0
430.58	5	63	68	123	1	0	1	0	0	0
434.92	5	64	69	144	1	0	0	1	0	0
439.74	5	65	70	109	-1	1	0	0	0	0
446.07	5	66	71	146	1	0	0	1	0	0
455.27	5	67	72	107	-1	1	0	0	0	0
477.13	5	68	75	123	1	0	1	0	0	0
480.45	5	69	76	150	-1	0	0	1	0	0
488.61	5	70	78	102	1	1	0	0	0	0
492.94	5	71	79	127	1	0	1	0	0	0
496.77	5	72	80	148	-1	0	0	1	0	0
501.1	5	73	81	101	1	1	0	0	0	0
505.93	5	74	82	104	-1	1	0	0	0	0
521.61	5	75	83	143	-1	0	0	1	0	0
524.93	5	76	84	101	1	1	0	0	0	0
528.77	5	77	85	105	1	1	0	0	0	0
540.46	5	78	86	102	1	1	0	0	0	0
543.78	5	79	87	121	1	0	1	0	0	0
