onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
383.73	5	65	69	144	1	0	0	1	0	0
388.55	5	66	70	110	-1	1	0	0	0	0
394.88	5	67	71	146	1	0	0	1	0	0
406.14	5	68	72	108	-1	1	0	0	0	0
414.68	5	69	73	107	-1	1	0	0	0	0
426.07	5	70	75	125	1	0	1	0	0	0
429.4	5	71	76	150	-1	0	0	1	0	0
437.56	5	72	78	103	1	1	0	0	0	0
441.89	5	73	79	129	1	0	1	0	0	0
445.71	5	74	80	148	-1	0	0	1	0	0
450.04	5	75	81	102	1	1	0	0	0	0
454.87	5	76	82	105	-1	1	0	0	0	0
462.53	5	77	83	143	-1	0	0	1	0	0
465.85	5	78	84	102	1	1	0	0	0	0
469.69	5	79	85	106	1	1	0	0	0	0
478.25	5	80	86	103	1	1	0	0	0	0
481.57	5	81	87	123	1	0	1	0	0	0
485.9	5	82	88	122	-1	0	1	0	0	0
490.23	5	83	89	130	1	0	1	0	0	0
494.56	5	84	90	149	-1	0	0	1	0	0
498.38	5	85	91	146	1	0	0	1	0	0
502.71	5	86	92	110	-1	1	0	0	0	0
508.04	5	87	93	147	1	0	0	1	0	0
514.84	5	88	94	167	0	0	0	0	1	0
518.68	5	89	95	164	0	0	0	0	1	0
524.01	5	90	96	161	0	0	0	0	1	0
528.33	5	91	97	162	0	0	0	0	1	0
532.16	5	92	98	61	0	0	0	0	0	1
536.5	5	93	99	61	0	0	0	0	0	1
542.81	5	94	100	61	0	0	0	0	0	1
548.07	5	95	101	61	0	0	0	0	0	1
554.41	5	96	102	61	0	0	0	0	0	1
589.54	5	97	103	167	0	0	0	0	1	0
593.37	5	98	104	168	0	0	0	0	1	0
598.7	5	99	105	165	0	0	0	0	1	0
603.02	5	100	106	170	0	0	0	0	1	0
606.84	5	101	107	102	1	1	0	0	0	0
611.17	5	102	108	108	-1	1	0	0	0	0
615	5	103	109	110	-1	1	0	0	0	0
622.96	5	104	110	103	1	1	0	0	0	0
633.62	5	105	112	150	-1	0	0	1	0	0
640.87	5	106	113	125	1	0	1	0	0	0
644.69	5	107	114	129	1	0	1	0	0	0
654.74	5	108	115	109	1	1	0	0	0	0
667.17	5	109	117	121	-1	0	1	0	0	0
674.25	5	110	118	103	1	1	0	0	0	0
678.08	5	111	119	123	1	0	1	0	0	0
682.41	5	112	120	101	-1	1	0	0	0	0
689.87	5	113	121	147	1	0	0	1	0	0
693.2	5	114	122	107	-1	1	0	0	0	0
698.53	5	115	123	148	-1	0	0	1	0	0
708.24	5	116	124	147	1	0	0	1	0	0
712.07	5	117	125	105	-1	1	0	0	0	0
716.4	5	118	126	149	-1	0	0	1	0	0
723.86	5	119	127	104	1	1	0	0	0	0
728.19	5	120	128	122	-1	0	1	0	0	0
734.52	5	121	129	145	1	0	0	1	0	0
742.68	5	122	131	126	1	0	1	0	0	0
748.51	5	123	132	130	1	0	1	0	0	0
752.34	5	124	133	128	1	0	1	0	0	0
755.67	5	125	134	110	-1	1	0	0	0	0
761	5	126	135	143	-1	0	0	1	0	0
765.32	5	127	136	102	1	1	0	0	0	0
769.65	5	128	137	142	1	0	0	1	0	0
773.48	5	129	138	146	1	0	0	1	0	0
776.81	5	130	139	106	1	1	0	0	0	0
782.14	5	131	140	126	1	0	1	0	0	0
785.96	5	132	141	125	1	0	1	0	0	0
790.29	5	133	142	144	1	0	0	1	0	0
794.62	5	134	143	146	1	0	0	1	0	0
798.45	5	135	144	145	1	0	0	1	0	0
803.78	5	136	145	122	-1	0	1	0	0	0
813.88	5	137	146	130	1	0	1	0	0	0
822.79	5	138	147	166	0	0	0	0	1	0
826.61	5	139	148	163	0	0	0	0	1	0
831.94	5	140	149	169	0	0	0	0	1	0
836.27	5	141	150	164	0	0	0	0	1	0
840.09	5	142	151	61	0	0	0	0	0	1
845.42	5	143	152	61	0	0	0	0	0	1
849.79	5	144	153	61	0	0	0	0	0	1
856.17	5	145	154	61	0	0	0	0	0	1
860.48	5	146	155	61	0	0	0	0	0	1
