onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
494.29	5	85	87	121	1	0	1	0	0	0
498.62	5	86	88	130	-1	0	1	0	0	0
502.95	5	87	89	128	1	0	1	0	0	0
507.28	5	88	90	149	-1	0	0	1	0	0
511.1	5	89	91	146	1	0	0	1	0	0
515.43	5	90	92	109	-1	1	0	0	0	0
520.76	5	91	93	147	1	0	0	1	0	0
527.83	5	92	94	167	0	0	0	0	1	0
531.66	5	93	95	164	0	0	0	0	1	0
536.99	5	94	96	161	0	0	0	0	1	0
541.33	5	95	97	162	0	0	0	0	1	0
545.16	5	96	98	61	0	0	0	0	0	1
549.45	5	97	99	61	0	0	0	0	0	1
555.77	5	98	100	61	0	0	0	0	0	1
561.06	5	99	101	61	0	0	0	0	0	1
567.41	5	100	102	61	0	0	0	0	0	1
601.97	5	101	103	167	0	0	0	0	1	0
605.8	5	102	104	168	0	0	0	0	1	0
611.13	5	103	105	165	0	0	0	0	1	0
615.47	5	104	106	170	0	0	0	0	1	0
619.3	5	105	107	101	1	1	0	0	0	0
623.63	5	106	108	107	-1	1	0	0	0	0
627.45	5	107	109	109	-1	1	0	0	0	0
637.94	5	108	110	102	1	1	0	0	0	0
642.26	5	109	111	125	-1	0	1	0	0	0
648.59	5	110	112	150	-1	0	0	1	0	0
656.34	5	111	113	123	1	0	1	0	0	0
660.16	5	112	114	127	1	0	1	0	0	0
667.38	5	113	115	108	1	1	0	0	0	0
681.01	5	114	117	129	-1	0	1	0	0	0
689.11	5	115	118	102	1	1	0	0	0	0
692.94	5	116	119	121	1	0	1	0	0	0
697.27	5	117	120	110	-1	1	0	0	0	0
704.81	5	118	121	147	1	0	0	1	0	0
708.14	5	119	122	106	-1	1	0	0	0	0
713.47	5	120	123	148	-1	0	0	1	0	0
721.03	5	121	124	147	1	0	0	1	0	0
724.86	5	122	125	104	-1	1	0	0	0	0
729.19	5	123	126	149	-1	0	0	1	0	0
736.04	5	124	127	103	1	1	0	0	0	0
740.38	5	125	128	130	-1	0	1	0	0	0
746.7	5	126	129	145	1	0	0	1	0	0
751.04	5	127	130	122	-1	0	1	0	0	0
754.86	5	128	131	124	1	0	1	0	0	0
760.69	5	129	132	128	1	0	1	0	0	0
764.53	5	130	133	126	1	0	1	0	0	0
767.86	5	131	134	109	-1	1	0	0	0	0
773.19	5	132	135	143	-1	0	0	1	0	0
777.53	5	133	136	101	1	1	0	0	0	0
781.86	5	134	137	142	1	0	0	1	0	0
785.68	5	135	138	146	1	0	0	1	0	0
789.01	5	136	139	105	1	1	0	0	0	0
794.35	5	137	140	124	1	0	1	0	0	0
798.19	5	138	141	123	1	0	1	0	0	0
802.51	5	139	142	144	1	0	0	1	0	0
806.84	5	140	143	146	1	0	0	1	0	0
810.67	5	141	144	145	1	0	0	1	0	0
816	5	142	145	130	-1	0	1	0	0	0
824.07	5	143	146	128	1	0	1	0	0	0
831.76	5	144	147	166	0	0	0	0	1	0
835.59	5	145	148	163	0	0	0	0	1	0
840.92	5	146	149	169	0	0	0	0	1	0
845.25	5	147	150	164	0	0	0	0	1	0
849.08	5	148	151	61	0	0	0	0	0	1
854.47	5	149	152	61	0	0	0	0	0	1
858.84	5	150	153	61	0	0	0	0	0	1
865.15	5	151	154	61	0	0	0	0	0	1
869.59	5	152	155	61	0	0	0	0	0	1
