onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.071092	5	1	1	128	1	0	1	0	0	0
4.4284	5	2	2	149	-1	0	0	1	0	0
8.2553	5	3	3	146	1	0	0	1	0	0
12.585	5	4	4	142	1	0	0	1	0	0
31.201	5	5	5	101	1	1	0	0	0	0
35.53	5	6	6	109	-1	1	0	0	0	0
41.857	5	7	7	147	1	0	0	1	0	0
45.69	5	8	8	105	1	1	0	0	0	0
51.02	5	9	9	101	1	1	0	0	0	0
60.361	5	10	10	148	-1	0	0	1	0	0
64.695	5	11	11	130	-1	0	1	0	0	0
69.02	5	12	12	126	1	0	1	0	0	0
72.848	5	13	13	104	-1	1	0	0	0	0
78.676	5	14	14	102	1	1	0	0	0	0
82.512	5	15	15	130	-1	0	1	0	0	0
86.842	5	16	16	103	1	1	0	0	0	0
95.69	5	17	17	124	1	0	1	0	0	0
100.02	5	18	18	108	1	1	0	0	0	0
103.85	5	19	19	109	-1	1	0	0	0	0
114.51	5	20	21	145	1	0	0	1	0	0
117.84	5	21	22	129	-1	0	1	0	0	0
122.17	5	22	23	102	1	1	0	0	0	0
134.01	5	23	25	123	1	0	1	0	0	0
138.34	5	24	26	124	1	0	1	0	0	0
142.16	5	25	27	110	-1	1	0	0	0	0
146.49	5	26	28	146	1	0	0	1	0	0
152.82	5	27	29	107	-1	1	0	0	0	0
160.49	5	28	31	150	-1	0	0	1	0	0
164.31	5	29	32	123	1	0	1	0	0	0
172.82	5	30	33	144	1	0	0	1	0	0
181.27	5	31	34	145	1	0	0	1	0	0
187.6	5	32	35	127	1	0	1	0	0	0
192.44	5	33	36	143	-1	0	0	1	0	0
201.25	5	34	37	147	1	0	0	1	0	0
209.41	5	35	39	121	1	0	1	0	0	0
218.95	5	36	40	128	1	0	1	0	0	0
223.29	5	37	41	161	0	0	0	0	1	0
227.11	5	38	42	169	0	0	0	0	1	0
232.44	5	39	43	168	0	0	0	0	1	0
236.76	5	40	44	165	0	0	0	0	1	0
240.59	5	41	45	61	0	0	0	0	0	1
246	5	42	46	61	0	0	0	0	0	1
250.4	5	43	47	61	0	0	0	0	0	1
256.68	5	44	48	61	0	0	0	0	0	1
260.98	5	45	49	61	0	0	0	0	0	1
298.64	5	46	50	170	0	0	0	0	1	0
302.46	5	47	51	162	0	0	0	0	1	0
307.79	5	48	52	166	0	0	0	0	1	0
312.12	5	49	53	163	0	0	0	0	1	0
315.94	5	50	54	108	1	1	0	0	0	0
320.27	5	51	55	124	1	0	1	0	0	0
324.1	5	52	56	129	-1	0	1	0	0	0
328.43	5	53	57	110	-1	1	0	0	0	0
334.26	5	54	58	147	1	0	0	1	0	0
340.59	5	55	59	145	1	0	0	1	0	0
348.81	5	56	60	130	-1	0	1	0	0	0
352.63	5	57	61	124	1	0	1	0	0	0
362.12	5	58	62	103	1	1	0	0	0	0
365.44	5	59	63	126	1	0	1	0	0	0
374.22	5	60	64	145	1	0	0	1	0	0
381.38	5	61	66	128	1	0	1	0	0	0
385.71	5	62	67	142	1	0	0	1	0	0
392.04	5	63	68	123	1	0	1	0	0	0
396.37	5	64	69	144	1	0	0	1	0	0
401.2	5	65	70	109	-1	1	0	0	0	0
407.52	5	66	71	146	1	0	0	1	0	0
415.15	5	67	72	107	-1	1	0	0	0	0
432.45	5	68	75	123	1	0	1	0	0	0
435.77	5	69	76	150	-1	0	0	1	0	0
443.93	5	70	78	102	1	1	0	0	0	0
448.26	5	71	79	127	1	0	1	0	0	0
452.09	5	72	80	148	-1	0	0	1	0	0
456.42	5	73	81	101	1	1	0	0	0	0
461.25	5	74	82	104	-1	1	0	0	0	0
470.53	5	75	83	143	-1	0	0	1	0	0
473.85	5	76	84	101	1	1	0	0	0	0
477.69	5	77	85	105	1	1	0	0	0	0
488.24	5	78	86	102	1	1	0	0	0	0
491.56	5	79	87	121	1	0	1	0	0	0
495.89	5	80	88	130	-1	0	1	0	0	0
500.22	5	81	89	128	1	0	1	0	0	0
504.55	5	82	90	149	-1	0	0	1	0	0
508.37	5	83	91	146	1	0	0	1	0	0
512.7	5	84	92	109	-1	1	0	0	0	0
518.03	5	85	93	147	1	0	0	1	0	0
524.95	5	86	94	167	0	0	0	0	1	0
528.78	5	87	95	164	0	0	0	0	1	0
534.11	5	88	96	161	0	0	0	0	1	0
538.43	5	89	97	162	0	0	0	0	1	0
542.26	5	90	98	61	0	0	0	0	0	1
546.62	5	91	99	61	0	0	0	0	0	1
552.95	5	92	100	61	0	0	0	0	0	1
558.3	5	93	101	61	0	0	0	0	0	1
564.63	5	94	102	61	0	0	0	0	0	1
599.51	5	95	103	167	0	0	0	0	1	0
603.34	5	96	104	168	0	0	0	0	1	0
608.67	5	97	105	165	0	0	0	0	1	0
612.99	5	98	106	170	0	0	0	0	1	0
616.82	5	99	107	101	1	1	0	0	0	0
621.15	5	100	108	107	-1	1	0	0	0	0
624.97	5	101	109	109	-1	1	0	0	0	0
634.03	5	102	110	102	1	1	0	0	0	0
644.68	5	103	112	150	-1	0	0	1	0	0
653.31	5	104	113	123	1	0	1	0	0	0
657.14	5	105	114	127	1	0	1	0	0	0
665.58	5	106	115	108	1	1	0	0	0	0
678.93	5	107	117	129	-1	0	1	0	0	0
685.78	5	108	118	102	1	1	0	0	0	0
689.61	5	109	119	121	1	0	1	0	0	0
693.94	5	110	120	110	-1	1	0	0	0	0
701.87	5	111	121	147	1	0	0	1	0	0
710.53	5	112	123	148	-1	0	0	1	0	0
718.46	5	113	124	147	1	0	0	1	0	0
722.29	5	114	125	104	-1	1	0	0	0	0
726.62	5	115	126	149	-1	0	0	1	0	0
733.02	5	116	127	103	1	1	0	0	0	0
737.35	5	117	128	130	-1	0	1	0	0	0
743.68	5	118	129	145	1	0	0	1	0	0
751.84	5	119	131	124	1	0	1	0	0	0
757.66	5	120	132	128	1	0	1	0	0	0
761.5	5	121	133	126	1	0	1	0	0	0
764.83	5	122	134	109	-1	1	0	0	0	0
770.16	5	123	135	143	-1	0	0	1	0	0
774.48	5	124	136	101	1	1	0	0	0	0
778.81	5	125	137	142	1	0	0	1	0	0
782.64	5	126	138	146	1	0	0	1	0	0
785.97	5	127	139	105	1	1	0	0	0	0
791.3	5	128	140	124	1	0	1	0	0	0
795.12	5	129	141	123	1	0	1	0	0	0
799.45	5	130	142	144	1	0	0	1	0	0
803.78	5	131	143	146	1	0	0	1	0	0
807.61	5	132	144	145	1	0	0	1	0	0
812.94	5	133	145	130	-1	0	1	0	0	0
