onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.073279	5	1	1	122	1	0	1	0	0	0
4.4281	5	2	2	149	-1	0	0	1	0	0
8.2544	5	3	3	146	1	0	0	1	0	0
12.584	5	4	4	142	1	0	0	1	0	0
26.11	5	5	5	106	1	1	0	0	0	0
30.44	5	6	6	101	-1	1	0	0	0	0
36.767	5	7	7	147	1	0	0	1	0	0
40.6	5	8	8	104	1	1	0	0	0	0
45.93	5	9	9	106	1	1	0	0	0	0
52.468	5	10	10	148	-1	0	0	1	0	0
56.8	5	11	11	127	-1	0	1	0	0	0
61.128	5	12	12	121	1	0	1	0	0	0
64.955	5	13	13	103	-1	1	0	0	0	0
70.784	5	14	14	108	1	1	0	0	0	0
74.62	5	15	15	127	-1	0	1	0	0	0
78.95	5	16	16	105	1	1	0	0	0	0
85.676	5	17	17	129	1	0	1	0	0	0
90.008	5	18	18	110	-1	1	0	0	0	0
93.835	5	19	19	101	-1	1	0	0	0	0
104.49	5	20	21	145	1	0	0	1	0	0
107.83	5	21	22	123	-1	0	1	0	0	0
112.16	5	22	23	108	1	1	0	0	0	0
124.46	5	23	25	124	1	0	1	0	0	0
128.79	5	24	26	129	1	0	1	0	0	0
132.61	5	25	27	102	-1	1	0	0	0	0
136.94	5	26	28	146	1	0	0	1	0	0
143.27	5	27	29	107	-1	1	0	0	0	0
150.94	5	28	31	150	-1	0	0	1	0	0
154.76	5	29	32	124	1	0	1	0	0	0
163.54	5	30	33	144	1	0	0	1	0	0
171.02	5	31	34	145	1	0	0	1	0	0
177.36	5	32	35	130	1	0	1	0	0	0
182.19	5	33	36	143	-1	0	0	1	0	0
192.05	5	34	37	147	1	0	0	1	0	0
200.21	5	35	39	125	1	0	1	0	0	0
215.46	5	36	40	122	1	0	1	0	0	0
219.79	5	37	41	161	0	0	0	0	1	0
223.62	5	38	42	169	0	0	0	0	1	0
228.95	5	39	43	168	0	0	0	0	1	0
233.27	5	40	44	165	0	0	0	0	1	0
237.09	5	41	45	61	0	0	0	0	0	1
242.44	5	42	46	61	0	0	0	0	0	1
246.89	5	43	47	61	0	0	0	0	0	1
253.18	5	44	48	61	0	0	0	0	0	1
257.5	5	45	49	61	0	0	0	0	0	1
295.32	5	46	50	170	0	0	0	0	1	0
299.15	5	47	51	162	0	0	0	0	1	0
304.48	5	48	52	166	0	0	0	0	1	0
308.8	5	49	53	163	0	0	0	0	1	0
312.63	5	50	54	110	-1	1	0	0	0	0
316.96	5	51	55	129	1	0	1	0	0	0
320.79	5	52	56	123	-1	0	1	0	0	0
325.11	5	53	57	102	-1	1	0	0	0	0
330.94	5	54	58	147	1	0	0	1	0	0
337.28	5	55	59	145	1	0	0	1	0	0
344.78	5	56	60	127	-1	0	1	0	0	0
348.6	5	57	61	129	1	0	1	0	0	0
356.42	5	58	62	105	1	1	0	0	0	0
359.74	5	59	63	121	1	0	1	0	0	0
367.03	5	60	64	145	1	0	0	1	0	0
374.19	5	61	66	122	1	0	1	0	0	0
378.52	5	62	67	142	1	0	0	1	0	0
384.84	5	63	68	124	1	0	1	0	0	0
389.18	5	64	69	144	1	0	0	1	0	0
394	5	65	70	101	-1	1	0	0	0	0
400.33	5	66	71	146	1	0	0	1	0	0
408.99	5	67	72	107	-1	1	0	0	0	0
429.2	5	68	75	124	1	0	1	0	0	0
432.52	5	69	76	150	-1	0	0	1	0	0
440.68	5	70	78	108	1	1	0	0	0	0
445.01	5	71	79	130	1	0	1	0	0	0
448.84	5	72	80	148	-1	0	0	1	0	0
453.17	5	73	81	106	1	1	0	0	0	0
458	5	74	82	103	-1	1	0	0	0	0
473.03	5	75	83	143	-1	0	0	1	0	0
476.36	5	76	84	106	1	1	0	0	0	0
480.19	5	77	85	104	1	1	0	0	0	0
490.93	5	78	86	108	1	1	0	0	0	0
494.25	5	79	87	125	1	0	1	0	0	0
498.58	5	80	88	127	-1	0	1	0	0	0
502.91	5	81	89	122	1	0	1	0	0	0
507.24	5	82	90	149	-1	0	0	1	0	0
511.06	5	83	91	146	1	0	0	1	0	0
515.39	5	84	92	101	-1	1	0	0	0	0
520.72	5	85	93	147	1	0	0	1	0	0
528.05	5	86	94	167	0	0	0	0	1	0
531.89	5	87	95	164	0	0	0	0	1	0
537.22	5	88	96	161	0	0	0	0	1	0
541.54	5	89	97	162	0	0	0	0	1	0
545.36	5	90	98	61	0	0	0	0	0	1
549.72	5	91	99	61	0	0	0	0	0	1
556.07	5	92	100	61	0	0	0	0	0	1
561.38	5	93	101	61	0	0	0	0	0	1
567.72	5	94	102	61	0	0	0	0	0	1
602.75	5	95	103	167	0	0	0	0	1	0
606.57	5	96	104	168	0	0	0	0	1	0
611.9	5	97	105	165	0	0	0	0	1	0
616.22	5	98	106	170	0	0	0	0	1	0
620.05	5	99	107	106	1	1	0	0	0	0
624.38	5	100	108	107	-1	1	0	0	0	0
628.21	5	101	109	101	-1	1	0	0	0	0
636.07	5	102	110	108	1	1	0	0	0	0
646.72	5	103	112	150	-1	0	0	1	0	0
658	5	104	113	124	1	0	1	0	0	0
661.83	5	105	114	130	1	0	1	0	0	0
672.18	5	106	115	110	-1	1	0	0	0	0
691.62	5	107	117	123	-1	0	1	0	0	0
698.54	5	108	118	108	1	1	0	0	0	0
