onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
432.59	5	73	79	129	1	0	1	0	0	0
436.42	5	74	80	148	-1	0	0	1	0	0
440.75	5	75	81	102	1	1	0	0	0	0
445.58	5	76	82	105	-1	1	0	0	0	0
454.03	5	77	83	143	-1	0	0	1	0	0
457.36	5	78	84	102	1	1	0	0	0	0
461.19	5	79	85	106	1	1	0	0	0	0
469.12	5	80	86	103	1	1	0	0	0	0
472.46	5	81	87	123	1	0	1	0	0	0
476.79	5	82	88	122	-1	0	1	0	0	0
481.12	5	83	89	130	1	0	1	0	0	0
485.45	5	84	90	149	-1	0	0	1	0	0
489.27	5	85	91	146	1	0	0	1	0	0
493.6	5	86	92	110	-1	1	0	0	0	0
498.93	5	87	93	147	1	0	0	1	0	0
505.82	5	88	94	167	0	0	0	0	1	0
509.65	5	89	95	164	0	0	0	0	1	0
514.98	5	90	96	161	0	0	0	0	1	0
519.32	5	91	97	162	0	0	0	0	1	0
523.14	5	92	98	61	0	0	0	0	0	1
527.42	5	93	99	61	0	0	0	0	0	1
533.75	5	94	100	61	0	0	0	0	0	1
539.05	5	95	101	61	0	0	0	0	0	1
545.43	5	96	102	61	0	0	0	0	0	1
580.04	5	97	103	167	0	0	0	0	1	0
583.87	5	98	104	168	0	0	0	0	1	0
589.2	5	99	105	165	0	0	0	0	1	0
593.54	5	100	106	170	0	0	0	0	1	0
597.37	5	101	107	102	1	1	0	0	0	0
601.7	5	102	108	108	-1	1	0	0	0	0
605.52	5	103	109	110	-1	1	0	0	0	0
613.83	5	104	110	103	1	1	0	0	0	0
618.16	5	105	111	127	-1	0	1	0	0	0
624.49	5	106	112	150	-1	0	0	1	0	0
631.46	5	107	113	125	1	0	1	0	0	0
635.28	5	108	114	129	1	0	1	0	0	0
653.11	5	109	117	121	-1	0	1	0	0	0
659	5	110	118	103	1	1	0	0	0	0
662.84	5	111	119	123	1	0	1	0	0	0
667.17	5	112	120	101	-1	1	0	0	0	0
676.47	5	113	121	147	1	0	0	1	0	0
679.79	5	114	122	107	-1	1	0	0	0	0
685.13	5	115	123	148	-1	0	0	1	0	0
691.92	5	116	124	147	1	0	0	1	0	0
695.75	5	117	125	105	-1	1	0	0	0	0
700.08	5	118	126	149	-1	0	0	1	0	0
705.69	5	119	127	104	1	1	0	0	0	0
710.02	5	120	128	122	-1	0	1	0	0	0
716.35	5	121	129	145	1	0	0	1	0	0
724.51	5	122	131	126	1	0	1	0	0	0
730.34	5	123	132	130	1	0	1	0	0	0
734.18	5	124	133	128	1	0	1	0	0	0
737.5	5	125	134	110	-1	1	0	0	0	0
742.84	5	126	135	143	-1	0	0	1	0	0
747.18	5	127	136	102	1	1	0	0	0	0
751.5	5	128	137	142	1	0	0	1	0	0
755.33	5	129	138	146	1	0	0	1	0	0
758.66	5	130	139	106	1	1	0	0	0	0
763.99	5	131	140	126	1	0	1	0	0	0
767.83	5	132	141	125	1	0	1	0	0	0
772.16	5	133	142	144	1	0	0	1	0	0
776.49	5	134	143	146	1	0	0	1	0	0
780.31	5	135	144	145	1	0	0	1	0	0
785.64	5	136	145	122	-1	0	1	0	0	0
792.65	5	137	146	130	1	0	1	0	0	0
800.81	5	138	147	166	0	0	0	0	1	0
804.63	5	139	148	163	0	0	0	0	1	0
809.96	5	140	149	169	0	0	0	0	1	0
814.3	5	141	150	164	0	0	0	0	1	0
818.13	5	142	151	61	0	0	0	0	0	1
823.52	5	143	152	61	0	0	0	0	0	1
827.79	5	144	153	61	0	0	0	0	0	1
834.1	5	145	154	61	0	0	0	0	0	1
838.45	5	146	155	61	0	0	0	0	0	1
