onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
760.01	5	124	133	121	1	0	1	0	0	0
763.34	5	125	134	101	-1	1	0	0	0	0
768.67	5	126	135	143	-1	0	0	1	0	0
772.99	5	127	136	106	1	1	0	0	0	0
777.32	5	128	137	142	1	0	0	1	0	0
781.15	5	129	138	146	1	0	0	1	0	0
784.48	5	130	139	104	1	1	0	0	0	0
789.81	5	131	140	129	1	0	1	0	0	0
793.63	5	132	141	124	1	0	1	0	0	0
797.96	5	133	142	144	1	0	0	1	0	0
802.29	5	134	143	146	1	0	0	1	0	0
806.12	5	135	144	145	1	0	0	1	0	0
811.45	5	136	145	127	-1	0	1	0	0	0
819.99	5	137	146	122	1	0	1	0	0	0
827.72	5	138	147	166	0	0	0	0	1	0
831.55	5	139	148	163	0	0	0	0	1	0
836.88	5	140	149	169	0	0	0	0	1	0
841.2	5	141	150	164	0	0	0	0	1	0
845.03	5	142	151	61	0	0	0	0	0	1
850.34	5	143	152	61	0	0	0	0	0	1
854.71	5	144	153	61	0	0	0	0	0	1
860.98	5	145	154	61	0	0	0	0	0	1
865.3	5	146	155	61	0	0	0	0	0	1
