onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
246.88	5	41	44	165	0	0	0	0	1	0
250.71	5	42	45	61	0	0	0	0	0	1
256	5	43	46	61	0	0	0	0	0	1
260.36	5	44	47	61	0	0	0	0	0	1
266.7	5	45	48	61	0	0	0	0	0	1
270.99	5	46	49	61	0	0	0	0	0	1
311.91	5	47	50	170	0	0	0	0	1	0
315.73	5	48	51	162	0	0	0	0	1	0
321.06	5	49	52	166	0	0	0	0	1	0
325.39	5	50	53	163	0	0	0	0	1	0
329.21	5	51	54	109	1	1	0	0	0	0
333.54	5	52	55	126	1	0	1	0	0	0
337.37	5	53	56	121	-1	0	1	0	0	0
341.7	5	54	57	101	-1	1	0	0	0	0
347.53	5	55	58	147	1	0	0	1	0	0
353.86	5	56	59	145	1	0	0	1	0	0
366.7	5	57	60	122	-1	0	1	0	0	0
370.53	5	58	61	126	1	0	1	0	0	0
379.15	5	59	62	104	1	1	0	0	0	0
382.48	5	60	63	128	1	0	1	0	0	0
391.65	5	61	64	145	1	0	0	1	0	0
398.81	5	62	66	130	1	0	1	0	0	0
403.14	5	63	67	142	1	0	0	1	0	0
409.47	5	64	68	125	1	0	1	0	0	0
413.8	5	65	69	144	1	0	0	1	0	0
418.63	5	66	70	110	-1	1	0	0	0	0
424.95	5	67	71	146	1	0	0	1	0	0
432.81	5	68	72	108	-1	1	0	0	0	0
458.45	5	69	75	125	1	0	1	0	0	0
461.77	5	70	76	150	-1	0	0	1	0	0
466.11	5	71	77	127	-1	0	1	0	0	0
474.28	5	72	78	103	1	1	0	0	0	0
478.61	5	73	79	129	1	0	1	0	0	0
482.43	5	74	80	148	-1	0	0	1	0	0
486.76	5	75	81	102	1	1	0	0	0	0
491.59	5	76	82	105	-1	1	0	0	0	0
498.7	5	77	83	143	-1	0	0	1	0	0
502.03	5	78	84	102	1	1	0	0	0	0
505.86	5	79	85	106	1	1	0	0	0	0
515.17	5	80	86	103	1	1	0	0	0	0
518.49	5	81	87	123	1	0	1	0	0	0
522.82	5	82	88	122	-1	0	1	0	0	0
527.15	5	83	89	130	1	0	1	0	0	0
531.48	5	84	90	149	-1	0	0	1	0	0
535.3	5	85	91	146	1	0	0	1	0	0
539.63	5	86	92	110	-1	1	0	0	0	0
544.96	5	87	93	147	1	0	0	1	0	0
551.36	5	88	94	167	0	0	0	0	1	0
555.2	5	89	95	164	0	0	0	0	1	0
560.53	5	90	96	161	0	0	0	0	1	0
564.85	5	91	97	162	0	0	0	0	1	0
568.68	5	92	98	61	0	0	0	0	0	1
573.07	5	93	99	61	0	0	0	0	0	1
579.39	5	94	100	61	0	0	0	0	0	1
584.76	5	95	101	61	0	0	0	0	0	1
591.08	5	96	102	61	0	0	0	0	0	1
627	5	97	103	167	0	0	0	0	1	0
630.83	5	98	104	168	0	0	0	0	1	0
636.16	5	99	105	165	0	0	0	0	1	0
640.48	5	100	106	170	0	0	0	0	1	0
644.31	5	101	107	102	1	1	0	0	0	0
648.64	5	102	108	108	-1	1	0	0	0	0
652.47	5	103	109	110	-1	1	0	0	0	0
663.56	5	104	110	103	1	1	0	0	0	0
667.89	5	105	111	127	-1	0	1	0	0	0
674.21	5	106	112	150	-1	0	0	1	0	0
681.76	5	107	113	125	1	0	1	0	0	0
685.59	5	108	114	129	1	0	1	0	0	0
693.55	5	109	115	109	1	1	0	0	0	0
705.21	5	110	117	121	-1	0	1	0	0	0
712.91	5	111	118	103	1	1	0	0	0	0
716.74	5	112	119	123	1	0	1	0	0	0
721.07	5	113	120	101	-1	1	0	0	0	0
735.78	5	114	121	147	1	0	0	1	0	0
744.44	5	115	123	148	-1	0	0	1	0	0
751.71	5	116	124	147	1	0	0	1	0	0
755.54	5	117	125	105	-1	1	0	0	0	0
759.87	5	118	126	149	-1	0	0	1	0	0
766.31	5	119	127	104	1	1	0	0	0	0
770.64	5	120	128	122	-1	0	1	0	0	0
776.97	5	121	129	145	1	0	0	1	0	0
785.13	5	122	131	126	1	0	1	0	0	0
790.96	5	123	132	130	1	0	1	0	0	0
794.79	5	124	133	128	1	0	1	0	0	0
798.12	5	125	134	110	-1	1	0	0	0	0
803.46	5	126	135	143	-1	0	0	1	0	0
807.78	5	127	136	102	1	1	0	0	0	0
812.1	5	128	137	142	1	0	0	1	0	0
815.93	5	129	138	146	1	0	0	1	0	0
819.26	5	130	139	106	1	1	0	0	0	0
824.59	5	131	140	126	1	0	1	0	0	0
828.42	5	132	141	125	1	0	1	0	0	0
832.75	5	133	142	144	1	0	0	1	0	0
837.07	5	134	143	146	1	0	0	1	0	0
840.9	5	135	144	145	1	0	0	1	0	0
846.23	5	136	145	122	-1	0	1	0	0	0
855.62	5	137	146	130	1	0	1	0	0	0
863.31	5	138	147	166	0	0	0	0	1	0
867.14	5	139	148	163	0	0	0	0	1	0
872.47	5	140	149	169	0	0	0	0	1	0
876.8	5	141	150	164	0	0	0	0	1	0
880.62	5	142	151	61	0	0	0	0	0	1
885.96	5	143	152	61	0	0	0	0	0	1
890.27	5	144	153	61	0	0	0	0	0	1
896.56	5	145	154	61	0	0	0	0	0	1
900.93	5	146	155	61	0	0	0	0	0	1
