onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
0.078859	5	1	1	130	1	0	1	0	0	0
4.4371	5	2	2	149	-1	0	0	1	0	0
8.264	5	3	3	146	1	0	0	1	0	0
12.594	5	4	4	142	1	0	0	1	0	0
20.499	5	5	5	102	1	1	0	0	0	0
24.829	5	6	6	110	-1	1	0	0	0	0
31.156	5	7	7	147	1	0	0	1	0	0
34.99	5	8	8	106	1	1	0	0	0	0
40.319	5	9	9	102	1	1	0	0	0	0
50.554	5	10	10	148	-1	0	0	1	0	0
54.886	5	11	11	122	-1	0	1	0	0	0
59.213	5	12	12	128	1	0	1	0	0	0
63.04	5	13	13	105	-1	1	0	0	0	0
68.87	5	14	14	103	1	1	0	0	0	0
72.706	5	15	15	122	-1	0	1	0	0	0
80.362	5	16	17	126	1	0	1	0	0	0
84.695	5	17	18	109	1	1	0	0	0	0
88.522	5	18	19	110	-1	1	0	0	0	0
92.852	5	19	20	141	-1	0	0	1	0	0
104.39	5	20	21	145	1	0	0	1	0	0
107.72	5	21	22	121	-1	0	1	0	0	0
112.05	5	22	23	103	1	1	0	0	0	0
125.74	5	23	25	125	1	0	1	0	0	0
130.07	5	24	26	126	1	0	1	0	0	0
133.9	5	25	27	101	-1	1	0	0	0	0
138.23	5	26	28	146	1	0	0	1	0	0
144.56	5	27	29	108	-1	1	0	0	0	0
152.22	5	28	31	150	-1	0	0	1	0	0
156.05	5	29	32	125	1	0	1	0	0	0
165.38	5	30	33	144	1	0	0	1	0	0
172.54	5	31	34	145	1	0	0	1	0	0
178.87	5	32	35	129	1	0	1	0	0	0
183.71	5	33	36	143	-1	0	0	1	0	0
193.2	5	34	37	147	1	0	0	1	0	0
197.03	5	35	38	107	-1	1	0	0	0	0
201.36	5	36	39	123	1	0	1	0	0	0
213.14	5	37	40	130	1	0	1	0	0	0
217.47	5	38	41	161	0	0	0	0	1	0
221.3	5	39	42	169	0	0	0	0	1	0
226.63	5	40	43	168	0	0	0	0	1	0
230.95	5	41	44	165	0	0	0	0	1	0
234.78	5	42	45	61	0	0	0	0	0	1
240.09	5	43	46	61	0	0	0	0	0	1
244.39	5	44	47	61	0	0	0	0	0	1
250.72	5	45	48	61	0	0	0	0	0	1
255.05	5	46	49	61	0	0	0	0	0	1
292.68	5	47	50	170	0	0	0	0	1	0
296.5	5	48	51	162	0	0	0	0	1	0
301.83	5	49	52	166	0	0	0	0	1	0
306.15	5	50	53	163	0	0	0	0	1	0
309.98	5	51	54	109	1	1	0	0	0	0
314.31	5	52	55	126	1	0	1	0	0	0
318.14	5	53	56	121	-1	0	1	0	0	0
322.47	5	54	57	101	-1	1	0	0	0	0
328.3	5	55	58	147	1	0	0	1	0	0
334.63	5	56	59	145	1	0	0	1	0	0
344.3	5	57	60	122	-1	0	1	0	0	0
348.13	5	58	61	126	1	0	1	0	0	0
361.52	5	59	63	128	1	0	1	0	0	0
371.81	5	60	64	145	1	0	0	1	0	0
375.13	5	61	65	141	-1	0	0	1	0	0
378.97	5	62	66	130	1	0	1	0	0	0
383.3	5	63	67	142	1	0	0	1	0	0
389.62	5	64	68	125	1	0	1	0	0	0
393.96	5	65	69	144	1	0	0	1	0	0
398.78	5	66	70	110	-1	1	0	0	0	0
405.11	5	67	71	146	1	0	0	1	0	0
412.9	5	68	72	108	-1	1	0	0	0	0
423.6	5	69	73	107	-1	1	0	0	0	0
439.38	5	70	75	125	1	0	1	0	0	0
442.71	5	71	76	150	-1	0	0	1	0	0
450.87	5	72	78	103	1	1	0	0	0	0
455.2	5	73	79	129	1	0	1	0	0	0
459.03	5	74	80	148	-1	0	0	1	0	0
463.35	5	75	81	102	1	1	0	0	0	0
468.18	5	76	82	105	-1	1	0	0	0	0
477.13	5	77	83	143	-1	0	0	1	0	0
480.46	5	78	84	102	1	1	0	0	0	0
484.29	5	79	85	106	1	1	0	0	0	0
493.98	5	80	86	103	1	1	0	0	0	0
497.3	5	81	87	123	1	0	1	0	0	0
501.63	5	82	88	122	-1	0	1	0	0	0
505.96	5	83	89	130	1	0	1	0	0	0
510.29	5	84	90	149	-1	0	0	1	0	0
514.12	5	85	91	146	1	0	0	1	0	0
518.45	5	86	92	110	-1	1	0	0	0	0
523.77	5	87	93	147	1	0	0	1	0	0
530.69	5	88	94	167	0	0	0	0	1	0
534.52	5	89	95	164	0	0	0	0	1	0
539.85	5	90	96	161	0	0	0	0	1	0
544.18	5	91	97	162	0	0	0	0	1	0
548	5	92	98	61	0	0	0	0	0	1
552.33	5	93	99	61	0	0	0	0	0	1
558.65	5	94	100	61	0	0	0	0	0	1
563.94	5	95	101	61	0	0	0	0	0	1
570.28	5	96	102	61	0	0	0	0	0	1
605.6	5	97	103	167	0	0	0	0	1	0
609.43	5	98	104	168	0	0	0	0	1	0
614.76	5	99	105	165	0	0	0	0	1	0
619.08	5	100	106	170	0	0	0	0	1	0
622.91	5	101	107	102	1	1	0	0	0	0
627.24	5	102	108	108	-1	1	0	0	0	0
631.06	5	103	109	110	-1	1	0	0	0	0
642.07	5	104	110	103	1	1	0	0	0	0
652.73	5	105	112	150	-1	0	0	1	0	0
662.66	5	106	113	125	1	0	1	0	0	0
666.49	5	107	114	129	1	0	1	0	0	0
675.56	5	108	115	109	1	1	0	0	0	0
683.93	5	109	116	141	-1	0	0	1	0	0
689.26	5	110	117	121	-1	0	1	0	0	0
696.46	5	111	118	103	1	1	0	0	0	0
700.3	5	112	119	123	1	0	1	0	0	0
704.63	5	113	120	101	-1	1	0	0	0	0
714.79	5	114	121	147	1	0	0	1	0	0
718.12	5	115	122	107	-1	1	0	0	0	0
723.45	5	116	123	148	-1	0	0	1	0	0
731.37	5	117	124	147	1	0	0	1	0	0
735.19	5	118	125	105	-1	1	0	0	0	0
739.52	5	119	126	149	-1	0	0	1	0	0
752.85	5	120	128	122	-1	0	1	0	0	0
759.18	5	121	129	145	1	0	0	1	0	0
767.34	5	122	131	126	1	0	1	0	0	0
773.17	5	123	132	130	1	0	1	0	0	0
777.01	5	124	133	128	1	0	1	0	0	0
780.34	5	125	134	110	-1	1	0	0	0	0
785.67	5	126	135	143	-1	0	0	1	0	0
789.99	5	127	136	102	1	1	0	0	0	0
794.32	5	128	137	142	1	0	0	1	0	0
798.14	5	129	138	146	1	0	0	1	0	0
801.47	5	130	139	106	1	1	0	0	0	0
806.81	5	131	140	126	1	0	1	0	0	0
810.63	5	132	141	125	1	0	1	0	0	0
814.96	5	133	142	144	1	0	0	1	0	0
819.28	5	134	143	146	1	0	0	1	0	0
823.11	5	135	144	145	1	0	0	1	0	0
828.44	5	136	145	122	-1	0	1	0	0	0
838.81	5	137	146	130	1	0	1	0	0	0
847.8	5	138	147	166	0	0	0	0	1	0
851.63	5	139	148	163	0	0	0	0	1	0
856.96	5	140	149	169	0	0	0	0	1	0
861.28	5	141	150	164	0	0	0	0	1	0
865.11	5	142	151	61	0	0	0	0	0	1
870.46	5	143	152	61	0	0	0	0	0	1
874.83	5	144	153	61	0	0	0	0	0	1
881.13	5	145	154	61	0	0	0	0	0	1
885.49	5	146	155	61	0	0	0	0	0	1
