onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
476.69	5	71	79	127	1	0	1	0	0	0
480.52	5	72	80	148	-1	0	0	1	0	0
484.85	5	73	81	101	1	1	0	0	0	0
489.68	5	74	82	104	-1	1	0	0	0	0
500.65	5	75	83	143	-1	0	0	1	0	0
503.98	5	76	84	101	1	1	0	0	0	0
507.81	5	77	85	105	1	1	0	0	0	0
517.02	5	78	86	102	1	1	0	0	0	0
520.34	5	79	87	121	1	0	1	0	0	0
524.67	5	80	88	130	-1	0	1	0	0	0
529	5	81	89	128	1	0	1	0	0	0
533.33	5	82	90	149	-1	0	0	1	0	0
537.15	5	83	91	146	1	0	0	1	0	0
541.48	5	84	92	109	-1	1	0	0	0	0
546.81	5	85	93	147	1	0	0	1	0	0
554.81	5	86	94	167	0	0	0	0	1	0
558.64	5	87	95	164	0	0	0	0	1	0
563.97	5	88	96	161	0	0	0	0	1	0
568.29	5	89	97	162	0	0	0	0	1	0
572.12	5	90	98	61	0	0	0	0	0	1
576.46	5	91	99	61	0	0	0	0	0	1
582.8	5	92	100	61	0	0	0	0	0	1
588.15	5	93	101	61	0	0	0	0	0	1
594.47	5	94	102	61	0	0	0	0	0	1
637.17	5	95	103	167	0	0	0	0	1	0
641	5	96	104	168	0	0	0	0	1	0
646.33	5	97	105	165	0	0	0	0	1	0
650.65	5	98	106	170	0	0	0	0	1	0
654.48	5	99	107	101	1	1	0	0	0	0
658.81	5	100	108	107	-1	1	0	0	0	0
662.64	5	101	109	109	-1	1	0	0	0	0
671.28	5	102	110	102	1	1	0	0	0	0
681.93	5	103	112	150	-1	0	0	1	0	0
690.87	5	104	113	123	1	0	1	0	0	0
694.7	5	105	114	127	1	0	1	0	0	0
706.64	5	106	115	108	1	1	0	0	0	0
721.37	5	107	117	129	-1	0	1	0	0	0
730.82	5	108	118	102	1	1	0	0	0	0
734.66	5	109	119	121	1	0	1	0	0	0
738.99	5	110	120	110	-1	1	0	0	0	0
747.67	5	111	121	147	1	0	0	1	0	0
756.33	5	112	123	148	-1	0	0	1	0	0
765.43	5	113	124	147	1	0	0	1	0	0
769.26	5	114	125	104	-1	1	0	0	0	0
773.59	5	115	126	149	-1	0	0	1	0	0
782.32	5	116	127	103	1	1	0	0	0	0
786.65	5	117	128	130	-1	0	1	0	0	0
792.98	5	118	129	145	1	0	0	1	0	0
801.14	5	119	131	124	1	0	1	0	0	0
806.97	5	120	132	128	1	0	1	0	0	0
810.8	5	121	133	126	1	0	1	0	0	0
814.13	5	122	134	109	-1	1	0	0	0	0
819.47	5	123	135	143	-1	0	0	1	0	0
823.79	5	124	136	101	1	1	0	0	0	0
828.11	5	125	137	142	1	0	0	1	0	0
831.94	5	126	138	146	1	0	0	1	0	0
835.27	5	127	139	105	1	1	0	0	0	0
840.6	5	128	140	124	1	0	1	0	0	0
844.42	5	129	141	123	1	0	1	0	0	0
848.75	5	130	142	144	1	0	0	1	0	0
853.08	5	131	143	146	1	0	0	1	0	0
856.91	5	132	144	145	1	0	0	1	0	0
862.24	5	133	145	130	-1	0	1	0	0	0
872.21	5	134	146	128	1	0	1	0	0	0
881.35	5	135	147	166	0	0	0	0	1	0
885.18	5	136	148	163	0	0	0	0	1	0
890.51	5	137	149	169	0	0	0	0	1	0
894.83	5	138	150	164	0	0	0	0	1	0
898.65	5	139	151	61	0	0	0	0	0	1
903.98	5	140	152	61	0	0	0	0	0	1
908.25	5	141	153	61	0	0	0	0	0	1
914.61	5	142	154	61	0	0	0	0	0	1
918.89	5	143	155	61	0	0	0	0	0	1
