onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
380.72	5	61	64	145	1	0	0	1	0	0
387.88	5	62	66	128	1	0	1	0	0	0
392.21	5	63	67	142	1	0	0	1	0	0
398.53	5	64	68	123	1	0	1	0	0	0
402.87	5	65	69	144	1	0	0	1	0	0
407.69	5	66	70	109	-1	1	0	0	0	0
414.02	5	67	71	146	1	0	0	1	0	0
421.71	5	68	72	107	-1	1	0	0	0	0
439.79	5	69	75	123	1	0	1	0	0	0
443.12	5	70	76	150	-1	0	0	1	0	0
447.45	5	71	77	125	-1	0	1	0	0	0
457.23	5	72	78	102	1	1	0	0	0	0
461.56	5	73	79	127	1	0	1	0	0	0
465.38	5	74	80	148	-1	0	0	1	0	0
469.71	5	75	81	101	1	1	0	0	0	0
474.54	5	76	82	104	-1	1	0	0	0	0
483.54	5	77	83	143	-1	0	0	1	0	0
486.87	5	78	84	101	1	1	0	0	0	0
490.7	5	79	85	105	1	1	0	0	0	0
499.89	5	80	86	102	1	1	0	0	0	0
503.23	5	81	87	121	1	0	1	0	0	0
507.56	5	82	88	130	-1	0	1	0	0	0
511.89	5	83	89	128	1	0	1	0	0	0
516.22	5	84	90	149	-1	0	0	1	0	0
520.04	5	85	91	146	1	0	0	1	0	0
524.38	5	86	92	109	-1	1	0	0	0	0
529.7	5	87	93	147	1	0	0	1	0	0
536.21	5	88	94	167	0	0	0	0	1	0
540.04	5	89	95	164	0	0	0	0	1	0
545.37	5	90	96	161	0	0	0	0	1	0
549.71	5	91	97	162	0	0	0	0	1	0
553.53	5	92	98	61	0	0	0	0	0	1
557.94	5	93	99	61	0	0	0	0	0	1
564.35	5	94	100	61	0	0	0	0	0	1
569.68	5	95	101	61	0	0	0	0	0	1
576.02	5	96	102	61	0	0	0	0	0	1
612.22	5	97	103	167	0	0	0	0	1	0
616.05	5	98	104	168	0	0	0	0	1	0
621.38	5	99	105	165	0	0	0	0	1	0
625.72	5	100	106	170	0	0	0	0	1	0
629.55	5	101	107	101	1	1	0	0	0	0
633.88	5	102	108	107	-1	1	0	0	0	0
637.7	5	103	109	109	-1	1	0	0	0	0
646.53	5	104	110	102	1	1	0	0	0	0
650.85	5	105	111	125	-1	0	1	0	0	0
657.18	5	106	112	150	-1	0	0	1	0	0
665.52	5	107	113	123	1	0	1	0	0	0
669.35	5	108	114	127	1	0	1	0	0	0
677.91	5	109	115	108	1	1	0	0	0	0
691.92	5	110	117	129	-1	0	1	0	0	0
698.73	5	111	118	102	1	1	0	0	0	0
702.56	5	112	119	121	1	0	1	0	0	0
706.89	5	113	120	110	-1	1	0	0	0	0
714.9	5	114	121	147	1	0	0	1	0	0
723.56	5	115	123	148	-1	0	0	1	0	0
733.13	5	116	124	147	1	0	0	1	0	0
736.96	5	117	125	104	-1	1	0	0	0	0
741.29	5	118	126	149	-1	0	0	1	0	0
750.93	5	119	127	103	1	1	0	0	0	0
755.27	5	120	128	130	-1	0	1	0	0	0
761.59	5	121	129	145	1	0	0	1	0	0
769.75	5	122	131	124	1	0	1	0	0	0
775.58	5	123	132	128	1	0	1	0	0	0
779.42	5	124	133	126	1	0	1	0	0	0
782.75	5	125	134	109	-1	1	0	0	0	0
788.08	5	126	135	143	-1	0	0	1	0	0
792.42	5	127	136	101	1	1	0	0	0	0
796.75	5	128	137	142	1	0	0	1	0	0
800.57	5	129	138	146	1	0	0	1	0	0
803.9	5	130	139	105	1	1	0	0	0	0
809.23	5	131	140	124	1	0	1	0	0	0
813.07	5	132	141	123	1	0	1	0	0	0
817.4	5	133	142	144	1	0	0	1	0	0
821.73	5	134	143	146	1	0	0	1	0	0
825.56	5	135	144	145	1	0	0	1	0	0
830.89	5	136	145	130	-1	0	1	0	0	0
839.82	5	137	146	128	1	0	1	0	0	0
847.61	5	138	147	166	0	0	0	0	1	0
851.44	5	139	148	163	0	0	0	0	1	0
856.77	5	140	149	169	0	0	0	0	1	0
861.1	5	141	150	164	0	0	0	0	1	0
864.93	5	142	151	61	0	0	0	0	0	1
870.36	5	143	152	61	0	0	0	0	0	1
874.69	5	144	153	61	0	0	0	0	0	1
881.1	5	145	154	61	0	0	0	0	0	1
885.5	5	146	155	61	0	0	0	0	0	1
